Num_Civico;strada;cap;sobborgo
117;400;38121;Trento
117;400;38121;Trento
117;400;38121;Trento
117;400;38121;Trento
117/A;400;38121;Trento
118;400;38121;Trento
119;400;38121;Trento
119;400;38121;Trento
120;400;38121;Trento
122;400;38121;Trento
124;400;38121;Trento
126;400;38121;Trento
128;400;38121;Trento
130;400;38121;Trento
132;400;38121;Trento
133;400;38121;Trento
134;400;38121;Trento
135;400;38121;Trento
136;400;38121;Trento
137;400;38121;Trento
138;400;38121;Trento
138/A;400;38121;Trento
139;400;38121;Trento
140;400;38121;Trento
141;400;38121;Trento
142;400;38121;Trento
142;400;38121;Trento
143;400;38121;Trento
144;400;38121;Trento
145;400;38121;Trento
146;400;38121;Trento
146;400;38121;Trento
147;400;38121;Trento
148;400;38121;Trento
150;400;38121;Trento
150;400;38121;Trento
152;400;38121;Trento
154;400;38121;Trento
157;400;38121;Trento
157/1;400;38121;Trento
159;400;38121;Trento
159/A;400;38121;Trento
161;400;38121;Trento
162;400;38121;Trento
164;400;38121;Trento
165;400;38121;Trento
165/A;400;38121;Trento
166;400;38121;Trento
167;400;38121;Trento
168;400;38121;Trento
169;400;38121;Trento
173;400;38121;Trento
173;400;38121;Trento
173;400;38121;Trento
175;400;38121;Trento
177;400;38121;Trento
177;400;38121;Trento
177;400;38121;Trento
177;400;38121;Trento
179;400;38121;Trento
180;400;38121;Trento
180;400;38121;Trento
180;400;38121;Trento
180;400;38121;Trento
180;400;38121;Trento
181;400;38121;Trento
181;400;38121;Trento
182;400;38121;Trento
183;400;38121;Trento
184;400;38121;Trento
184;400;38121;Trento
184;400;38121;Trento
184;400;38121;Trento
185;400;38121;Trento
185;400;38121;Trento
185;400;38121;Trento
185;400;38121;Trento
188;400;38121;Trento
188/A;400;38121;Trento
190;400;38121;Trento
190/A;400;38121;Trento
192;400;38121;Trento
194;400;38121;Trento
194;400;38121;Trento
194;400;38121;Trento
196;400;38121;Trento
196;400;38121;Trento
204;400;38121;Trento
204;400;38121;Trento
204;400;38121;Trento
206;400;38121;Trento
206;400;38121;Trento
206;400;38121;Trento
206;400;38121;Trento
206;400;38121;Trento
208;400;38121;Trento
210;400;38121;Trento
210;400;38121;Trento
212;400;38121;Trento
212;400;38121;Trento
212;400;38121;Trento
214;400;38121;Trento
222;400;38121;Trento
222;400;38121;Trento
222;400;38121;Trento
224;400;38121;Trento
224;400;38121;Trento
224;400;38121;Trento
224;400;38121;Trento
230;400;38121;Trento
232;400;38121;Trento
238;400;38121;Trento
240;400;38121;Trento
242;400;38121;Trento
246;400;38121;Trento
248;400;38121;Trento
250;400;38121;Trento
256/A;400;38121;Trento
256/B;400;38121;Trento
256/C;400;38121;Trento
256/E;400;38121;Trento
256/F;400;38121;Trento
256/G;400;38121;Trento
258;400;38121;Trento
258/A;400;38121;Trento
258/B;400;38121;Trento
258/C;400;38121;Trento
260;400;38121;Trento
260/A;400;38121;Trento
260/B;400;38121;Trento
260/C;400;38121;Trento
260/D;400;38121;Trento
260/F;400;38121;Trento
260/G;400;38121;Trento
260/H;400;38121;Trento
260/L;400;38121;Trento
260/M;400;38121;Trento
262/B;400;38121;Trento
262/D;400;38121;Trento
262/E;400;38121;Trento
262/F;400;38121;Trento
262/H;400;38121;Trento
262/L;400;38121;Trento
270;400;38121;Trento
272;400;38121;Trento
276;400;38121;Trento
278;400;38121;Trento
288;400;38121;Trento
290;400;38121;Trento
300;400;38121;Trento
300;400;38121;Trento
302;400;38121;Trento
302;400;38121;Trento
302;400;38121;Trento
302;400;38121;Trento
302;400;38121;Trento
302/A;400;38121;Trento
302/B;400;38121;Trento
304;400;38121;Trento
306;400;38121;Trento
308;400;38121;Trento
308;400;38121;Trento
308;400;38121;Trento
312;400;38121;Trento
316;400;38121;Trento
316;400;38121;Trento
320;400;38121;Trento
320;400;38121;Trento
320;400;38121;Trento
322;400;38121;Trento
322;400;38121;Trento
330;400;38121;Trento
332;400;38121;Trento
332;400;38121;Trento
334;400;38121;Trento
334;400;38121;Trento
336;400;38121;Trento
336;400;38121;Trento
338;400;38121;Trento
338;400;38121;Trento
340;400;38121;Trento
340;400;38121;Trento
1;410;38122;Trento
1;410;38122;Trento
2;410;38122;Trento
2;410;38122;Trento
2;410;38122;Trento
3;410;38122;Trento
3;410;38122;Trento
03-gen;410;38122;Trento
4;410;38122;Trento
4;410;38122;Trento
4;410;38122;Trento
5;410;38122;Trento
5;410;38122;Trento
05-gen;410;38122;Trento
6;410;38122;Trento
6;410;38122;Trento
6;410;38122;Trento
1;420;38121;Trento
2;420;38121;Trento
3;420;38121;Trento
4;420;38121;Trento
5;420;38121;Trento
6;420;38121;Trento
6;420;38121;Trento
6;420;38121;Trento
7;420;38121;Trento
8;420;38121;Trento
10;420;38121;Trento
2;430;38122;Trento
3;430;38122;Trento
3;430;38122;Trento
3;430;38122;Trento
4;430;38122;Trento
5;430;38122;Trento
6;430;38122;Trento
7;430;38122;Trento
8;430;38122;Trento
9;430;38122;Trento
10;430;38122;Trento
11;430;38122;Trento
12;430;38122;Trento
13;430;38122;Trento
13;430;38122;Trento
13;430;38122;Trento
13;430;38122;Trento
13;430;38122;Trento
14;430;38122;Trento
15;430;38122;Trento
15/A;430;38122;Trento
16;430;38122;Trento
17;430;38122;Trento
18;430;38122;Trento
19;430;38122;Trento
19;430;38122;Trento
19/A;430;38122;Trento
19/B;430;38122;Trento
19/C;430;38122;Trento
21;430;38122;Trento
23;430;38122;Trento
25;430;38122;Trento
25-gen;430;38122;Trento
25/B;430;38122;Trento
26;430;38122;Trento
27;430;38122;Trento
28;430;38122;Trento
29;430;38122;Trento
30;430;38122;Trento
31;430;38122;Trento
32;430;38122;Trento
33;430;38122;Trento
34;430;38122;Trento
35;430;38122;Trento
35;430;38122;Trento
36;430;38122;Trento
37;430;38122;Trento
37;430;38122;Trento
38;430;38122;Trento
39;430;38122;Trento
39;430;38122;Trento
40;430;38122;Trento
41;430;38122;Trento
42;430;38122;Trento
45;430;38122;Trento
45;430;38122;Trento
45;430;38122;Trento
45/2;430;38122;Trento
45/2;430;38122;Trento
45/2;430;38122;Trento
46;430;38122;Trento
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
47;430;38122;Sardagna
48;430;38122;Trento
49;430;38122;Trento
49;430;38122;Trento
56;430;38122;Trento
56;430;38122;Trento
58;430;38122;Trento
60;430;38122;Trento
60;430;38122;Trento
60;430;38122;Trento
62;430;38122;Trento
62;430;38122;Trento
62;430;38122;Trento
66;430;38122;Trento
66;430;38122;Trento
66;430;38122;Trento
66;430;38122;Trento
70/A;430;38122;Trento
70/B;430;38122;Trento
70/B;430;38122;Trento
72;430;38122;Trento
72;430;38122;Trento
72/1;430;38122;Trento
74;430;38122;Trento
74;430;38122;Trento
76/1;430;38122;Trento
76/1;430;38122;Trento
76/1;430;38122;Trento
76/1;430;38122;Trento
133;430;38122;Trento
133;430;38122;Trento
133;430;38122;Trento
139;430;38122;Trento
139;430;38122;Trento
1;440;38122;Trento
2;440;38122;Trento
2;440;38122;Trento
4;440;38122;Trento
4;440;38122;Trento
4;440;38122;Trento
6;440;38122;Trento
6/A;440;38122;Trento
8;440;38122;Trento
12;440;38122;Trento
14;440;38122;Trento
16;440;38122;Trento
18;440;38122;Trento
20;440;38122;Trento
22;440;38122;Trento
24;440;38122;Trento
26;440;38122;Trento
28;440;38122;Trento
30;440;38122;Trento
32;440;38122;Trento
32/A;440;38122;Trento
34;440;38122;Trento
34;440;38122;Trento
34;440;38122;Trento
36;440;38122;Trento
38;440;38122;Trento
42;440;38122;Trento
42;440;38122;Trento
44;440;38122;Trento
44/A;440;38122;Trento
46;440;38122;Trento
48;440;38122;Trento
1;450;38122;Trento
2;450;38122;Trento
3;450;38122;Trento
03-gen;450;38122;Trento
4;450;38122;Trento
04-gen;450;38122;Trento
04-feb;450;38122;Trento
5;450;38122;Trento
05-gen;450;38122;Trento
6;450;38122;Trento
7;450;38122;Trento
8;450;38122;Trento
9;450;38122;Trento
10;450;38122;Trento
11;450;38122;Trento
13;450;38122;Trento
15;450;38122;Trento
15;450;38122;Trento
16;450;38122;Trento
16;450;38122;Trento
17;450;38122;Trento
18;450;38122;Trento
18;450;38122;Trento
19;450;38122;Trento
19;450;38122;Trento
20;450;38122;Trento
21;450;38122;Trento
22;450;38122;Trento
23;450;38122;Trento
1;460;38122;Trento
1;460;38122;Trento
1;460;38122;Trento
2;460;38122;Trento
4;460;38122;Trento
6;460;38122;Trento
8;460;38122;Trento
10;460;38122;Trento
12;460;38122;Trento
14;460;38122;Trento
16;460;38122;Trento
17;460;38122;Trento
17;460;38122;Trento
18;460;38122;Trento
19;460;38122;Trento
20;460;38122;Trento
21;460;38122;Trento
22;460;38122;Trento
22-gen;460;38122;Trento
22-feb;460;38122;Trento
23;460;38122;Trento
25;460;38122;Trento
25;460;38122;Trento
29;460;38122;Trento
29;460;38122;Trento
31;460;38122;Trento
1;470;38122;Trento
2;470;38122;Trento
3;470;38122;Trento
3;470;38122;Trento
4;470;38122;Trento
5;470;38122;Trento
5;470;38122;Trento
6;470;38122;Trento
7;470;38122;Trento
8;470;38122;Trento
08-gen;470;38122;Trento
9;470;38122;Trento
9;470;38122;Trento
10;470;38122;Trento
10;470;38122;Trento
11;470;38122;Trento
11;470;38122;Trento
12;470;38122;Trento
12;470;38122;Trento
12/A;470;38122;Trento
12/A;470;38122;Trento
13;470;38122;Trento
13;470;38122;Trento
14;470;38122;Trento
14;470;38122;Trento
16;470;38122;Trento
18;470;38122;Trento
20;470;38122;Trento
22;470;38122;Trento
28;470;38122;Trento
28;470;38122;Trento
30;470;38122;Trento
30;470;38122;Trento
30;470;38122;Trento
32;470;38122;Trento
32;470;38122;Trento
1;480;38122;Trento
2;480;38122;Trento
3;480;38122;Trento
4;480;38122;Trento
5;480;38122;Trento
6;480;38122;Trento
6;480;38122;Trento
7;480;38122;Trento
8;480;38122;Trento
9;480;38122;Trento
10;480;38122;Trento
10-gen;480;38122;Trento
10-gen;480;38122;Trento
10-feb;480;38122;Trento
10/A;480;38122;Trento
11;480;38122;Trento
11-gen;480;38122;Trento
12;480;38122;Trento
12;480;38122;Trento
12-gen;480;38122;Trento
12-feb;480;38122;Trento
13;480;38122;Trento
13;480;38122;Trento
13;480;38122;Trento
14;480;38122;Trento
14/A;480;38122;Trento
16;480;38122;Trento
16/A;480;38122;Trento
16/B;480;38122;Trento
16/B;480;38122;Trento
16/B;480;38122;Trento
17;480;38122;Trento
17;480;38122;Trento
18;480;38122;Trento
18;480;38122;Trento
19;480;38122;Trento
20;480;38122;Trento
20;480;38122;Trento
21;480;38122;Trento
22;480;38122;Trento
22-gen;480;38122;Trento
23;480;38122;Trento
24;480;38122;Trento
24;480;38122;Trento
25;480;38122;Trento
26;480;38122;Trento
26-gen;480;38122;Trento
27;480;38122;Trento
28;480;38122;Trento
28;480;38122;Trento
29;480;38122;Trento
30;480;38122;Trento
30;480;38122;Trento
31;480;38122;Trento
32;480;38122;Trento
32;480;38122;Trento
33;480;38122;Trento
35;480;38122;Trento
36;480;38122;Trento
37;480;38122;Trento
39;480;38122;Trento
40;480;38122;Trento
41;480;38122;Trento
42;480;38122;Trento
43;480;38122;Trento
43/1;480;38122;Trento
43/2;480;38122;Trento
44;480;38122;Trento
45;480;38122;Trento
45/1;480;38122;Trento
46;480;38122;Trento
46;480;38122;Trento
47;480;38122;Trento
48;480;38122;Trento
49;480;38122;Trento
49;480;38122;Trento
50;480;38122;Trento
51;480;38122;Trento
52;480;38122;Trento
53;480;38122;Trento
54;480;38122;Trento
54/A;480;38122;Trento
55;480;38122;Trento
55/1;480;38122;Trento
56;480;38122;Trento
56/A;480;38122;Trento
58;480;38122;Trento
58/1;480;38122;Trento
58/1;480;38122;Trento
60;480;38122;Trento
60;480;38122;Trento
60;480;38122;Trento
63;480;38122;Trento
65;480;38122;Trento
66;480;38122;Trento
68;480;38122;Trento
69;480;38122;Trento
69;480;38122;Trento
69;480;38122;Trento
70;480;38122;Trento
71;480;38122;Trento
71;480;38122;Trento
71;480;38122;Trento
72;480;38122;Trento
74;480;38122;Trento
76;480;38122;Trento
77;480;38122;Trento
78;480;38122;Trento
79;480;38122;Trento
79;480;38122;Trento
80;480;38122;Trento
81;480;38122;Trento
81/1;480;38122;Trento
83;480;38122;Trento
83;480;38122;Trento
85;480;38122;Trento
85/1;480;38122;Trento
87;480;38122;Trento
89;480;38122;Trento
89/1;480;38122;Trento
89/1;480;38122;Trento
91;480;38122;Trento
93;480;38122;Trento
95;480;38122;Trento
95;480;38122;Trento
99;480;38122;Trento
101;480;38122;Trento
103;480;38122;Trento
107;480;38122;Trento
107;480;38122;Trento
109;480;38122;Trento
1;490;38122;Trento
1;490;38122;Trento
1;490;38122;Trento
2;490;38122;Trento
3;490;38122;Trento
5;490;38122;Trento
6;490;38122;Trento
9;490;38122;Trento
9;490;38122;Trento
10;490;38122;Trento
10;490;38122;Trento
14;490;38122;Trento
14;490;38122;Trento
18;490;38122;Trento
36;490;38122;Trento
1;500;38122;Trento
2;500;38122;Trento
2;500;38122;Trento
4;500;38122;Trento
4;500;38122;Trento
1;510;38122;Trento
2;510;38122;Trento
1;520;38122;Trento
1;520;38122;Trento
1;520;38122;Trento
1/A;520;38122;Trento
1/B;520;38122;Trento
1/B;520;38122;Trento
1/C;520;38122;Trento
1/D;520;38122;Trento
1/E;520;38122;Trento
1/F;520;38122;Trento
2;520;38122;Trento
3;520;38122;Trento
4;520;38122;Trento
5;520;38122;Trento
5;520;38122;Trento
5;520;38122;Trento
6;520;38122;Trento
6;520;38122;Trento
1;530;38122;Trento
2;530;38122;Trento
3;530;38122;Trento
4;530;38122;Trento
5;530;38122;Trento
6;530;38122;Trento
7;530;38122;Trento
8;530;38122;Trento
9;530;38122;Trento
10;530;38122;Trento
11;530;38122;Trento
12;530;38122;Trento
13;530;38122;Trento
14;530;38122;Trento
15;530;38122;Trento
16;530;38122;Trento
17;530;38122;Trento
18;530;38122;Trento
19;530;38122;Trento
20;530;38122;Trento
21;530;38122;Trento
22;530;38122;Trento
23;530;38122;Trento
24;530;38122;Trento
25;530;38122;Trento
26;530;38122;Trento
27;530;38122;Trento
28;530;38122;Trento
29;530;38122;Trento
30;530;38122;Trento
31;530;38122;Trento
32;530;38122;Trento
33;530;38122;Trento
34;530;38122;Trento
35;530;38122;Trento
36;530;38122;Trento
37;530;38122;Trento
38;530;38122;Trento
39;530;38122;Trento
40;530;38122;Trento
41;530;38122;Trento
42;530;38122;Trento
43;530;38122;Trento
44;530;38122;Trento
45;530;38122;Trento
45;530;38122;Trento
46;530;38122;Trento
47;530;38122;Trento
48;530;38122;Trento
49;530;38122;Trento
50;530;38122;Trento
51;530;38122;Trento
52;530;38122;Trento
53;530;38122;Trento
53;530;38122;Trento
53;530;38122;Trento
55;530;38122;Trento
57;530;38122;Trento
59;530;38122;Trento
61;530;38122;Trento
61;530;38122;Trento
63;530;38122;Trento
65;530;38122;Trento
67;530;38122;Trento
69;530;38122;Trento
71;530;38122;Trento
73;530;38122;Trento
75;530;38122;Trento
77;530;38122;Trento
79;530;38122;Trento
81;530;38122;Trento
1;540;38121;Trento
1;540;38121;Trento
2;540;38121;Trento
3;540;38121;Trento
3;540;38121;Trento
4;540;38121;Trento
5;540;38121;Trento
5;540;38121;Trento
6;540;38121;Trento
7;540;38121;Trento
7;540;38121;Trento
7/A;540;38121;Trento
7/A;540;38121;Trento
7/B;540;38121;Trento
7/B;540;38121;Trento
8;540;38121;Trento
9;540;38121;Trento
9;540;38121;Trento
9;540;38121;Trento
11;540;38121;Trento
11;540;38121;Trento
12;540;38121;Trento
12;540;38121;Trento
13;540;38121;Trento
14;540;38121;Trento
14;540;38121;Trento
15;540;38121;Trento
15;540;38121;Trento
16;540;38121;Trento
17;540;38121;Trento
17;540;38121;Trento
18;540;38121;Trento
18;540;38121;Trento
20;540;38121;Trento
22;540;38121;Trento
22;540;38121;Trento
22/A;540;38121;Trento
24;540;38121;Trento
24;540;38121;Trento
26;540;38121;Trento
26;540;38121;Trento
28;540;38121;Trento
28;540;38121;Trento
30;540;38121;Trento
30;540;38121;Trento
30;540;38121;Trento
2;560;38122;Trento
2;560;38122;Trento
4;560;38122;Trento
4;560;38122;Trento
4;560;38122;Trento
5;560;38122;Trento
5;560;38122;Trento
7;560;38122;Trento
7;560;38122;Trento
7;560;38122;Trento
9;560;38122;Trento
11;560;38122;Trento
13;560;38122;Trento
15;560;38122;Trento
21;560;38122;Trento
21;560;38122;Trento
21;560;38122;Trento
21;560;38122;Trento
23;560;38122;Trento
25;560;38122;Trento
1;570;38121;Trento
2;570;38121;Trento
3;570;38121;Trento
4;570;38121;Trento
5;570;38121;Trento
6;570;38121;Trento
7;570;38121;Trento
8;570;38121;Trento
9;570;38121;Trento
10;570;38121;Trento
11;570;38121;Trento
12;570;38121;Trento
13;570;38121;Trento
14;570;38121;Trento
15;570;38121;Trento
16;570;38121;Trento
19;570;38121;Trento
19;570;38121;Trento
19;570;38121;Trento
19;570;38121;Trento
20;570;38121;Trento
21;570;38121;Trento
21/A;570;38121;Trento
22;570;38121;Trento
22-gen;570;38121;Trento
22-feb;570;38121;Trento
22-feb;570;38121;Trento
22-feb;570;38121;Trento
23;570;38121;Trento
24;570;38121;Trento
25;570;38121;Trento
26;570;38121;Trento
27;570;38121;Trento
28;570;38121;Trento
29;570;38121;Trento
30;570;38121;Trento
31;570;38121;Trento
31;570;38121;Trento
32;570;38121;Trento
33;570;38121;Trento
34;570;38121;Trento
1;580;38122;Trento
2;580;38122;Trento
2;580;38122;Trento
3;580;38122;Trento
5;580;38122;Trento
1;590;38121;Trento
2;590;38121;Trento
3;590;38121;Trento
1;600;38121;Trento
2;600;38121;Trento
2;600;38121;Trento
02-gen;600;38121;Trento
02-feb;600;38121;Trento
02-mar;600;38121;Trento
02-apr;600;38121;Trento
02-apr;600;38121;Trento
02-apr;600;38121;Trento
02-mag;600;38121;Trento
02-mag;600;38121;Trento
3;600;38121;Trento
3;600;38121;Trento
3;600;38121;Trento
3;600;38121;Trento
3;600;38121;Trento
4;600;38121;Trento
4;600;38121;Trento
5;600;38121;Trento
5;600;38121;Trento
6;600;38121;Trento
7;600;38121;Trento
7;600;38121;Trento
8;600;38121;Trento
8;600;38121;Trento
9;600;38121;Trento
12;600;38121;Trento
13;600;38121;Trento
13;600;38121;Trento
14;600;38121;Trento
15;600;38121;Trento
15;600;38121;Trento
17;600;38121;Trento
17;600;38121;Trento
17;600;38121;Trento
19;600;38121;Trento
19;600;38121;Trento
21;600;38121;Trento
25;600;38121;Trento
25;600;38121;Trento
25;600;38121;Trento
25;600;38121;Trento
27;600;38121;Trento
27;600;38121;Trento
27;600;38121;Trento
29;600;38121;Trento
29;600;38121;Trento
29;600;38121;Trento
31;600;38121;Trento
31;600;38121;Trento
33;600;38121;Trento
35;600;38121;Trento
35;600;38121;Trento
37;600;38121;Trento
37/A;600;38121;Trento
37/B;600;38121;Trento
37/C;600;38121;Trento
37/D;600;38121;Trento
37/E;600;38121;Trento
37/F;600;38121;Trento
39;600;38121;Trento
39;600;38121;Trento
43;600;38121;Trento
43;600;38121;Trento
45;600;38121;Trento
45;600;38121;Trento
45;600;38121;Trento
45;600;38121;Trento
45;600;38121;Trento
45;600;38121;Trento
47;600;38121;Trento
47;600;38121;Trento
49;600;38121;Trento
49;600;38121;Trento
51;600;38121;Trento
51;600;38121;Trento
51/A;600;38121;Trento
53;600;38121;Trento
55;600;38121;Trento
55;600;38121;Trento
57;600;38121;Trento
59;600;38121;Trento
59;600;38121;Trento
61;600;38121;Trento
61;600;38121;Trento
61;600;38121;Trento
61;600;38121;Trento
65;600;38121;Trento
67;600;38121;Trento
69;600;38121;Trento
71;600;38121;Trento
75;600;38121;Trento
75;600;38121;Trento
75;600;38121;Trento
75;600;38121;Trento
75;600;38121;Trento
1;610;38122;Trento
2;610;38122;Trento
3;610;38122;Trento
4;610;38122;Trento
5;610;38122;Trento
6;610;38122;Trento
7;610;38122;Trento
8;610;38122;Trento
9;610;38122;Trento
10;610;38122;Trento
11;610;38122;Trento
12;610;38122;Trento
13;610;38122;Trento
14;610;38122;Trento
16;610;38122;Trento
18;610;38122;Trento
20;610;38122;Trento
21;610;38122;Trento
22;610;38122;Trento
23;610;38122;Trento
24;610;38122;Trento
24;610;38122;Trento
24;610;38122;Trento
25;610;38122;Trento
26;610;38122;Trento
26/A;610;38122;Trento
27;610;38122;Trento
28;610;38122;Trento
29;610;38122;Trento
30;610;38122;Trento
31;610;38122;Trento
32;610;38122;Trento
33;610;38122;Trento
34;610;38122;Trento
35;610;38122;Trento
36;610;38122;Trento
37;610;38122;Trento
38;610;38122;Trento
39;610;38122;Trento
40;610;38122;Trento
41;610;38122;Trento
42;610;38122;Trento
43;610;38122;Trento
44;610;38122;Trento
45;610;38122;Trento
46;610;38122;Trento
47;610;38122;Trento
48;610;38122;Trento
49;610;38122;Trento
51;610;38122;Trento
53;610;38122;Trento
55;610;38122;Trento
57;610;38122;Trento
1;620;38122;Trento
1;620;38122;Trento
1;620;38122;Trento
2;620;38122;Trento
2;620;38122;Trento
3;620;38122;Trento
3;620;38122;Trento
3;620;38122;Trento
4;620;38122;Trento
4;620;38122;Trento
4;620;38122;Trento
5;620;38122;Trento
5;620;38122;Trento
5;620;38122;Trento
5;620;38122;Trento
6;620;38122;Trento
6;620;38122;Trento
7;620;38122;Trento
7;620;38122;Trento
7;620;38122;Trento
9;620;38122;Trento
9;620;38122;Trento
1;630;38122;Trento
1;630;38122;Trento
2;630;38122;Trento
2;630;38122;Trento
3;630;38122;Trento
3;630;38122;Trento
4;630;38122;Trento
5;630;38122;Trento
5;630;38122;Trento
7;630;38122;Trento
7;630;38122;Trento
7/A;630;38122;Trento
7/A;630;38122;Trento
7/A;630;38122;Trento
8;630;38122;Trento
8;630;38122;Trento
8;630;38122;Trento
8;630;38122;Trento
9;630;38122;Trento
11;630;38122;Trento
11;630;38122;Trento
12;630;38122;Trento
12;630;38122;Trento
12;630;38122;Trento
12;630;38122;Trento
12;630;38122;Trento
12;630;38122;Trento
14;630;38122;Trento
14;630;38122;Trento
16;630;38122;Trento
16;630;38122;Trento
18;630;38122;Trento
18;630;38122;Trento
22;630;38122;Trento
22;630;38122;Trento
8;650;38123;Trento
8;650;38123;Trento
10;650;38123;Trento
11;650;38123;Trento
